u,v
1120.69,1336.79
-1120.69,-1336.79
1005.36,1523.78
-1005.36,-1523.78
947.547,1623.05
-947.547,-1623.05
899.918,1694.53
-899.918,-1694.53
817.225,1838.49
-817.225,-1838.49
702.157,2033.76
-702.157,-2033.76
401.942,1575.59
-401.942,-1575.59
-453.689,380.84
453.689,-380.84
-502.197,480.488
502.197,-480.488
1.65449,-2.75412
-1.65449,2.75412
3.30898,-5.50823
-3.30898,5.50823
4.96348,-8.26235
-4.96348,8.26235
6.61798,-11.0165
-6.61798,11.0165
8.27249,-13.7706
-8.27249,13.7706
9.92701,-16.5247
-9.92701,16.5247
-42.1418,85.2117
42.1418,-85.2117
-37.1245,91.9351
37.1245,-91.9351
-32.1071,98.6584
32.1071,-98.6584
-27.0897,105.382
27.0897,-105.382
-22.0787,112.096
22.0787,-112.096
-17.0613,118.82
17.0613,-118.82
-12.0439,125.543
12.0439,-125.543
-7.03285,132.258
7.03285,-132.258
-2.0154,138.981
2.0154,-138.981
3.00205,145.704
-3.00205,-145.704
8.01308,152.419
-8.01308,-152.419
13.0305,159.142
-13.0305,-159.142
18.048,165.866
-18.048,-165.866
23.0591,172.58
-23.0591,-172.58
28.0766,179.304
-28.0766,-179.304
33.0941,186.027
-33.0941,-186.027
38.1052,192.742
-38.1052,-192.742
43.1227,199.465
-43.1227,-199.465
48.1402,206.188
-48.1402,-206.188
53.1513,212.903
-53.1513,-212.903
58.1689,219.626
-58.1689,-219.626
63.1865,226.349
-63.1865,-226.349
68.1976,233.064
-68.1976,-233.064
73.2152,239.787
-73.2152,-239.787
78.2328,246.51
-78.2328,-246.51
83.2439,253.225
-83.2439,-253.225
88.2615,259.948
-88.2615,-259.948
93.2792,266.671
-93.2792,-266.671
98.2903,273.386
-98.2903,-273.386
103.308,280.109
-103.308,-280.109
108.326,286.832
-108.326,-286.832
113.343,293.556
-113.343,-293.556
118.355,300.27
-118.355,-300.27
123.372,306.993
-123.372,-306.993
128.39,313.717
-128.39,-313.717
133.401,320.431
-133.401,-320.431
138.419,327.154
-138.419,-327.154
143.437,333.878
-143.437,-333.878
148.448,340.592
-148.448,-340.592
153.466,347.315
-153.466,-347.315
158.483,354.038
-158.483,-354.038
163.495,360.753
-163.495,-360.753
168.512,367.476
-168.512,-367.476
173.53,374.199
-173.53,-374.199
178.541,380.914
-178.541,-380.914
183.559,387.637
-183.559,-387.637
188.577,394.36
-188.577,-394.36
193.588,401.075
-193.588,-401.075
198.606,407.798
-198.606,-407.798
203.624,414.521
-203.624,-414.521
208.635,421.235
-208.635,-421.235
-194.261,-296.369
194.261,296.369
241.926,-38.6547
-241.926,38.6547
739.859,623.967
-739.859,-623.967
997.896,973.024
-997.896,-973.024
1096.57,1107.75
-1096.57,-1107.75
1189.76,1229.41
-1189.76,-1229.41
1119.03,1339.54
-1119.03,-1339.54
1003.7,1526.54
-1003.7,-1526.54
945.892,1625.8
-945.892,-1625.8
898.264,1697.29
-898.264,-1697.29
815.57,1841.25
-815.57,-1841.25
700.503,2036.51
-700.503,-2036.51
400.287,1578.34
-400.287,-1578.34
-455.344,383.594
455.344,-383.594
-503.852,483.242
503.852,-483.242
1.65449,-2.75412
-1.65449,2.75412
3.30899,-5.50823
-3.30899,5.50823
4.96349,-8.26235
-4.96349,8.26235
6.618,-11.0165
-6.618,11.0165
8.27252,-13.7706
-8.27252,13.7706
-43.7963,87.9658
43.7963,-87.9658
-38.7789,94.6892
38.7789,-94.6892
-33.7616,101.413
33.7616,-101.413
-28.7442,108.136
28.7442,-108.136
-23.7332,114.851
23.7332,-114.851
-18.7158,121.574
18.7158,-121.574
-13.6983,128.297
13.6983,-128.297
-8.68733,135.012
8.68733,-135.012
-3.66989,141.735
3.66989,-141.735
1.34756,148.459
-1.34756,-148.459
6.35859,155.173
-6.35859,-155.173
11.3761,161.897
-11.3761,-161.897
16.3935,168.62
-16.3935,-168.62
21.4046,175.334
-21.4046,-175.334
26.4221,182.058
-26.4221,-182.058
31.4396,188.781
-31.4396,-188.781
36.4507,195.496
-36.4507,-195.496
41.4682,202.219
-41.4682,-202.219
46.4857,208.942
-46.4857,-208.942
51.4969,215.657
-51.4969,-215.657
56.5144,222.38
-56.5144,-222.38
61.532,229.103
-61.532,-229.103
66.5431,235.818
-66.5431,-235.818
71.5607,242.541
-71.5607,-242.541
76.5783,249.265
-76.5783,-249.265
81.5894,255.979
-81.5894,-255.979
86.6071,262.702
-86.6071,-262.702
91.6247,269.426
-91.6247,-269.426
96.6359,276.14
-96.6359,-276.14
101.653,282.863
-101.653,-282.863
106.671,289.587
-106.671,-289.587
111.689,296.31
-111.689,-296.31
116.7,303.024
-116.7,-303.024
121.718,309.748
-121.718,-309.748
126.735,316.471
-126.735,-316.471
131.747,323.185
-131.747,-323.185
136.764,329.909
-136.764,-329.909
141.782,336.632
-141.782,-336.632
146.793,343.346
-146.793,-343.346
151.811,350.069
-151.811,-350.069
156.829,356.793
-156.829,-356.793
161.84,363.507
-161.84,-363.507
166.858,370.23
-166.858,-370.23
171.876,376.953
-171.876,-376.953
176.887,383.668
-176.887,-383.668
181.905,390.391
-181.905,-390.391
186.922,397.114
-186.922,-397.114
191.934,403.829
-191.934,-403.829
196.952,410.552
-196.952,-410.552
201.969,417.275
-201.969,-417.275
206.981,423.989
-206.981,-423.989
-195.915,-293.615
195.915,293.615
240.271,-35.9006
-240.271,35.9006
738.204,626.721
-738.204,-626.721
996.241,975.779
-996.241,-975.779
1094.91,1110.51
-1094.91,-1110.51
1188.11,1232.17
-1188.11,-1232.17
1117.38,1342.29
-1117.38,-1342.29
1002.05,1529.29
-1002.05,-1529.29
944.238,1628.56
-944.238,-1628.56
896.609,1700.04
-896.609,-1700.04
813.916,1844
-813.916,-1844
698.848,2039.26
-698.848,-2039.26
398.633,1581.1
-398.633,-1581.1
-456.998,386.348
456.998,-386.348
-505.506,485.996
505.506,-485.996
1.6545,-2.75412
-1.6545,2.75412
3.309,-5.50823
-3.309,5.50823
4.96351,-8.26234
-4.96351,8.26234
6.61803,-11.0165
-6.61803,11.0165
-45.4508,90.72
45.4508,-90.72
-40.4334,97.4433
40.4334,-97.4433
-35.416,104.167
35.416,-104.167
-30.3986,110.89
30.3986,-110.89
-25.3877,117.605
25.3877,-117.605
-20.3703,124.328
20.3703,-124.328
-15.3528,131.051
15.3528,-131.051
-10.3418,137.766
10.3418,-137.766
-5.32438,144.489
5.32438,-144.489
-0.306929,151.213
0.306929,-151.213
4.7041,157.927
-4.7041,-157.927
9.72157,164.651
-9.72157,-164.651
14.7391,171.374
-14.7391,-171.374
19.7501,178.089
-19.7501,-178.089
24.7676,184.812
-24.7676,-184.812
29.7851,191.535
-29.7851,-191.535
34.7962,198.25
-34.7962,-198.25
39.8137,204.973
-39.8137,-204.973
44.8313,211.696
-44.8313,-211.696
49.8424,218.411
-49.8424,-218.411
54.8599,225.134
-54.8599,-225.134
59.8775,231.858
-59.8775,-231.858
64.8886,238.572
-64.8886,-238.572
69.9062,245.295
-69.9062,-245.295
74.9238,252.019
-74.9238,-252.019
79.935,258.733
-79.935,-258.733
84.9526,265.456
-84.9526,-265.456
89.9702,272.18
-89.9702,-272.18
94.9814,278.894
-94.9814,-278.894
99.999,285.618
-99.999,-285.618
105.017,292.341
-105.017,-292.341
110.034,299.064
-110.034,-299.064
115.046,305.779
-115.046,-305.779
120.063,312.502
-120.063,-312.502
125.081,319.225
-125.081,-319.225
130.092,325.939
-130.092,-325.939
135.11,332.663
-135.11,-332.663
140.128,339.386
-140.128,-339.386
145.139,346.1
-145.139,-346.1
150.157,352.824
-150.157,-352.824
155.174,359.547
-155.174,-359.547
160.186,366.261
-160.186,-366.261
165.203,372.984
-165.203,-372.984
170.221,379.708
-170.221,-379.708
175.232,386.422
-175.232,-386.422
180.25,393.145
-180.25,-393.145
185.268,399.868
-185.268,-399.868
190.279,406.583
-190.279,-406.583
195.297,413.306
-195.297,-413.306
200.315,420.029
-200.315,-420.029
205.326,426.744
-205.326,-426.744
-197.57,-290.861
197.57,290.861
238.617,-33.1465
-238.617,33.1465
736.55,629.475
-736.55,-629.475
994.587,978.533
-994.587,-978.533
1093.26,1113.26
-1093.26,-1113.26
1186.46,1234.92
-1186.46,-1234.92
1115.72,1345.05
-1115.72,-1345.05
1000.4,1532.05
-1000.4,-1532.05
942.583,1631.31
-942.583,-1631.31
894.955,1702.8
-894.955,-1702.8
812.261,1846.76
-812.261,-1846.76
697.194,2042.02
-697.194,-2042.02
396.978,1583.85
-396.978,-1583.85
-458.653,389.102
458.653,-389.102
-507.161,488.75
507.161,-488.75
1.6545,-2.75411
-1.6545,2.75411
3.30901,-5.50823
-3.30901,5.50823
4.96353,-8.26234
-4.96353,8.26234
-47.1053,93.4741
47.1053,-93.4741
-42.0879,100.197
42.0879,-100.197
-37.0705,106.921
37.0705,-106.921
-32.0531,113.644
32.0531,-113.644
-27.0422,120.359
27.0422,-120.359
-22.0248,127.082
22.0248,-127.082
-17.0073,133.805
17.0073,-133.805
-11.9963,140.52
11.9963,-140.52
-6.97888,147.243
6.97888,-147.243
-1.96143,153.967
1.96143,-153.967
3.0496,160.681
-3.0496,-160.681
8.06707,167.405
-8.06707,-167.405
13.0846,174.128
-13.0846,-174.128
18.0956,180.843
-18.0956,-180.843
23.1131,187.566
-23.1131,-187.566
28.1306,194.289
-28.1306,-194.289
33.1417,201.004
-33.1417,-201.004
38.1592,207.727
-38.1592,-207.727
43.1768,214.45
-43.1768,-214.45
48.1879,221.165
-48.1879,-221.165
53.2054,227.888
-53.2054,-227.888
58.223,234.612
-58.223,-234.612
63.2341,241.326
-63.2341,-241.326
68.2517,248.05
-68.2517,-248.05
73.2693,254.773
-73.2693,-254.773
78.2805,261.487
-78.2805,-261.487
83.2981,268.211
-83.2981,-268.211
88.3157,274.934
-88.3157,-274.934
93.3269,281.648
-93.3269,-281.648
98.3445,288.372
-98.3445,-288.372
103.362,295.095
-103.362,-295.095
108.38,301.818
-108.38,-301.818
113.391,308.533
-113.391,-308.533
118.409,315.256
-118.409,-315.256
123.426,321.979
-123.426,-321.979
128.438,328.694
-128.438,-328.694
133.455,335.417
-133.455,-335.417
138.473,342.14
-138.473,-342.14
143.484,348.854
-143.484,-348.854
148.502,355.578
-148.502,-355.578
153.52,362.301
-153.52,-362.301
158.531,369.015
-158.531,-369.015
163.549,375.739
-163.549,-375.739
168.567,382.462
-168.567,-382.462
173.578,389.176
-173.578,-389.176
178.596,395.899
-178.596,-395.899
183.613,402.622
-183.613,-402.622
188.625,409.337
-188.625,-409.337
193.643,416.06
-193.643,-416.06
198.66,422.783
-198.66,-422.783
203.672,429.498
-203.672,-429.498
-199.224,-288.107
199.224,288.107
236.962,-30.3924
-236.962,30.3924
734.895,632.229
-734.895,-632.229
992.932,981.287
-992.932,-981.287
1091.61,1116.01
-1091.61,-1116.01
1184.8,1237.67
-1184.8,-1237.67
1114.07,1347.8
-1114.07,-1347.8
998.741,1534.8
-998.741,-1534.8
940.929,1634.07
-940.929,-1634.07
893.3,1705.55
-893.3,-1705.55
810.607,1849.51
-810.607,-1849.51
695.539,2044.77
-695.539,-2044.77
395.324,1586.6
-395.324,-1586.6
-460.307,391.857
460.307,-391.857
-508.815,491.504
508.815,-491.504
1.65451,-2.75411
-1.65451,2.75411
3.30903,-5.50823
-3.30903,5.50823
-48.7598,96.2282
48.7598,-96.2282
-43.7424,102.952
43.7424,-102.952
-38.725,109.675
38.725,-109.675
-33.7076,116.398
33.7076,-116.398
-28.6967,123.113
28.6967,-123.113
-23.6793,129.836
23.6793,-129.836
-18.6618,136.56
18.6618,-136.56
-13.6508,143.274
13.6508,-143.274
-8.63338,149.998
8.63338,-149.998
-3.61593,156.721
3.61593,-156.721
1.3951,163.436
-1.3951,-163.436
6.41257,170.159
-6.41257,-170.159
11.43,176.882
-11.43,-176.882
16.4411,183.597
-16.4411,-183.597
21.4586,190.32
-21.4586,-190.32
26.4761,197.043
-26.4761,-197.043
31.4872,203.758
-31.4872,-203.758
36.5047,210.481
-36.5047,-210.481
41.5223,217.205
-41.5223,-217.205
46.5334,223.919
-46.5334,-223.919
51.5509,230.643
-51.5509,-230.643
56.5685,237.366
-56.5685,-237.366
61.5796,244.08
-61.5796,-244.08
66.5972,250.804
-66.5972,-250.804
71.6148,257.527
-71.6148,-257.527
76.6259,264.241
-76.6259,-264.241
81.6436,270.965
-81.6436,-270.965
86.6612,277.688
-86.6612,-277.688
91.6724,284.403
-91.6724,-284.403
96.69,291.126
-96.69,-291.126
101.708,297.849
-101.708,-297.849
106.725,304.572
-106.725,-304.572
111.737,311.287
-111.737,-311.287
116.754,318.01
-116.754,-318.01
121.772,324.733
-121.772,-324.733
126.783,331.448
-126.783,-331.448
131.801,338.171
-131.801,-338.171
136.819,344.894
-136.819,-344.894
141.83,351.609
-141.83,-351.609
146.848,358.332
-146.848,-358.332
151.865,365.055
-151.865,-365.055
156.877,371.769
-156.877,-371.769
161.894,378.493
-161.894,-378.493
166.912,385.216
-166.912,-385.216
171.923,391.93
-171.923,-391.93
176.941,398.653
-176.941,-398.653
181.959,405.377
-181.959,-405.377
186.97,412.091
-186.97,-412.091
191.988,418.814
-191.988,-418.814
197.006,425.537
-197.006,-425.537
202.017,432.252
-202.017,-432.252
-200.879,-285.353
200.879,285.353
235.308,-27.6383
-235.308,27.6383
733.241,634.983
-733.241,-634.983
991.278,984.041
-991.278,-984.041
1089.95,1118.77
-1089.95,-1118.77
1183.15,1240.43
-1183.15,-1240.43
1112.41,1350.56
-1112.41,-1350.56
997.086,1537.56
-997.086,-1537.56
939.274,1636.82
-939.274,-1636.82
891.646,1708.3
-891.646,-1708.3
808.952,1852.27
-808.952,-1852.27
693.885,2047.53
-693.885,-2047.53
393.669,1589.36
-393.669,-1589.36
-461.962,394.611
461.962,-394.611
-510.47,494.258
510.47,-494.258
1.65452,-2.75411
-1.65452,2.75411
-50.4143,98.9823
50.4143,-98.9823
-45.3969,105.706
45.3969,-105.706
-40.3796,112.429
40.3796,-112.429
-35.3622,119.152
35.3622,-119.152
-30.3512,125.867
30.3512,-125.867
-25.3338,132.59
25.3338,-132.59
-20.3163,139.314
20.3163,-139.314
-15.3053,146.028
15.3053,-146.028
-10.2879,152.752
10.2879,-152.752
-5.27044,159.475
5.27044,-159.475
-0.259413,166.19
0.259413,-166.19
4.75806,172.913
-4.75806,-172.913
9.77554,179.636
-9.77554,-179.636
14.7866,186.351
-14.7866,-186.351
19.8041,193.074
-19.8041,-193.074
24.8216,199.798
-24.8216,-199.798
29.8327,206.512
-29.8327,-206.512
34.8502,213.235
-34.8502,-213.235
39.8677,219.959
-39.8677,-219.959
44.8789,226.673
-44.8789,-226.673
49.8964,233.397
-49.8964,-233.397
54.914,240.12
-54.914,-240.12
59.9251,246.834
-59.9251,-246.834
64.9427,253.558
-64.9427,-253.558
69.9603,260.281
-69.9603,-260.281
74.9714,266.996
-74.9714,-266.996
79.989,273.719
-79.989,-273.719
85.0067,280.442
-85.0067,-280.442
90.0179,287.157
-90.0179,-287.157
95.0355,293.88
-95.0355,-293.88
100.053,300.603
-100.053,-300.603
105.071,307.326
-105.071,-307.326
110.082,314.041
-110.082,-314.041
115.1,320.764
-115.1,-320.764
120.117,327.487
-120.117,-327.487
125.129,334.202
-125.129,-334.202
130.146,340.925
-130.146,-340.925
135.164,347.648
-135.164,-347.648
140.175,354.363
-140.175,-354.363
145.193,361.086
-145.193,-361.086
150.211,367.809
-150.211,-367.809
155.222,374.524
-155.222,-374.524
160.24,381.247
-160.24,-381.247
165.258,387.97
-165.258,-387.97
170.269,394.684
-170.269,-394.684
175.287,401.408
-175.287,-401.408
180.304,408.131
-180.304,-408.131
185.316,414.845
-185.316,-414.845
190.334,421.568
-190.334,-421.568
195.351,428.291
-195.351,-428.291
200.363,435.006
-200.363,-435.006
-202.533,-282.599
202.533,282.599
233.653,-24.8842
-233.653,24.8842
731.586,637.737
-731.586,-637.737
989.623,986.795
-989.623,-986.795
1088.3,1121.52
-1088.3,-1121.52
1181.49,1243.18
-1181.49,-1243.18
1110.76,1353.31
-1110.76,-1353.31
995.432,1540.31
-995.432,-1540.31
937.62,1639.57
-937.62,-1639.57
889.991,1711.06
-889.991,-1711.06
807.298,1855.02
-807.298,-1855.02
692.23,2050.28
-692.23,-2050.28
392.015,1592.11
-392.015,-1592.11
-463.616,397.365
463.616,-397.365
-512.124,497.012
512.124,-497.012
-52.0688,101.736
52.0688,-101.736
-47.0515,108.46
47.0515,-108.46
-42.0341,115.183
42.0341,-115.183
-37.0167,121.906
37.0167,-121.906
-32.0057,128.621
32.0057,-128.621
-26.9883,135.344
26.9883,-135.344
-21.9709,142.068
21.9709,-142.068
-16.9599,148.782
16.9599,-148.782
-11.9424,155.506
11.9424,-155.506
-6.92496,162.229
6.92496,-162.229
-1.91393,168.944
1.91393,-168.944
3.10354,175.667
-3.10354,-175.667
8.12102,182.39
-8.12102,-182.39
13.1321,189.105
-13.1321,-189.105
18.1496,195.828
-18.1496,-195.828
23.1671,202.552
-23.1671,-202.552
28.1782,209.266
-28.1782,-209.266
33.1957,215.99
-33.1957,-215.99
38.2132,222.713
-38.2132,-222.713
43.2243,229.427
-43.2243,-229.427
48.2419,236.151
-48.2419,-236.151
53.2595,242.874
-53.2595,-242.874
58.2706,249.589
-58.2706,-249.589
63.2882,256.312
-63.2882,-256.312
68.3058,263.035
-68.3058,-263.035
73.3169,269.75
-73.3169,-269.75
78.3345,276.473
-78.3345,-276.473
83.3521,283.196
-83.3521,-283.196
88.3633,289.911
-88.3633,-289.911
93.381,296.634
-93.381,-296.634
98.3986,303.357
-98.3986,-303.357
103.416,310.08
-103.416,-310.08
108.427,316.795
-108.427,-316.795
113.445,323.518
-113.445,-323.518
118.463,330.241
-118.463,-330.241
123.474,336.956
-123.474,-336.956
128.492,343.679
-128.492,-343.679
133.51,350.402
-133.51,-350.402
138.521,357.117
-138.521,-357.117
143.539,363.84
-143.539,-363.84
148.556,370.563
-148.556,-370.563
153.568,377.278
-153.568,-377.278
158.585,384.001
-158.585,-384.001
163.603,390.724
-163.603,-390.724
168.614,397.439
-168.614,-397.439
173.632,404.162
-173.632,-404.162
178.65,410.885
-178.65,-410.885
183.661,417.599
-183.661,-417.599
188.679,424.322
-188.679,-424.322
193.697,431.046
-193.697,-431.046
198.708,437.76
-198.708,-437.76
-204.188,-279.845
204.188,279.845
231.999,-22.1301
-231.999,22.1301
729.932,640.491
-729.932,-640.491
987.969,989.549
-987.969,-989.549
1086.64,1124.28
-1086.64,-1124.28
1179.84,1245.94
-1179.84,-1245.94
1109.1,1356.06
-1109.1,-1356.06
993.777,1543.06
-993.777,-1543.06
935.965,1642.33
-935.965,-1642.33
888.337,1713.81
-888.337,-1713.81
805.643,1857.77
-805.643,-1857.77
690.576,2053.04
-690.576,-2053.04
390.36,1594.87
-390.36,-1594.87
-465.271,400.119
465.271,-400.119
-513.779,499.766
513.779,-499.766
5.01738,6.72335
-5.01738,-6.72335
10.0348,13.4467
-10.0348,-13.4467
15.0522,20.17
-15.0522,-20.17
20.0631,26.8847
-20.0631,-26.8847
25.0806,33.6081
-25.0806,-33.6081
30.098,40.3314
-30.098,-40.3314
35.109,47.0461
-35.109,-47.0461
40.1264,53.7694
-40.1264,-53.7694
45.1439,60.4927
-45.1439,-60.4927
50.1549,67.2074
-50.1549,-67.2074
55.1724,73.9307
-55.1724,-73.9307
60.1899,80.654
-60.1899,-80.654
65.2009,87.3687
-65.2009,-87.3687
70.2184,94.0919
-70.2184,-94.0919
75.2359,100.815
-75.2359,-100.815
80.247,107.53
-80.247,-107.53
85.2645,114.253
-85.2645,-114.253
90.2821,120.976
-90.2821,-120.976
95.2932,127.691
-95.2932,-127.691
100.311,134.414
-100.311,-134.414
105.328,141.138
-105.328,-141.138
110.339,147.852
-110.339,-147.852
115.357,154.575
-115.357,-154.575
120.375,161.299
-120.375,-161.299
125.386,168.013
-125.386,-168.013
130.403,174.737
-130.403,-174.737
135.421,181.46
-135.421,-181.46
140.432,188.174
-140.432,-188.174
145.45,194.898
-145.45,-194.898
150.467,201.621
-150.467,-201.621
155.485,208.344
-155.485,-208.344
160.496,215.059
-160.496,-215.059
165.514,221.782
-165.514,-221.782
170.532,228.505
-170.532,-228.505
175.543,235.22
-175.543,-235.22
180.561,241.943
-180.561,-241.943
185.578,248.666
-185.578,-248.666
190.59,255.38
-190.59,-255.38
195.607,262.104
-195.607,-262.104
200.625,268.827
-200.625,-268.827
205.636,275.541
-205.636,-275.541
210.654,282.264
-210.654,-282.264
215.672,288.988
-215.672,-288.988
220.683,295.702
-220.683,-295.702
225.701,302.425
-225.701,-302.425
230.719,309.148
-230.719,-309.148
235.73,315.863
-235.73,-315.863
240.748,322.586
-240.748,-322.586
245.766,329.309
-245.766,-329.309
250.777,336.024
-250.777,-336.024
-152.119,-381.581
152.119,381.581
284.068,-123.866
-284.068,123.866
782.001,538.755
-782.001,-538.755
1040.04,887.813
-1040.04,-887.813
1138.71,1022.54
-1138.71,-1022.54
1231.91,1144.2
-1231.91,-1144.2
1161.17,1254.33
-1161.17,-1254.33
1045.85,1441.33
-1045.85,-1441.33
988.034,1540.59
-988.034,-1540.59
940.405,1612.08
-940.405,-1612.08
857.712,1756.04
-857.712,-1756.04
742.645,1951.3
-742.645,-1951.3
442.429,1493.13
-442.429,-1493.13
-413.202,298.382
413.202,-298.382
-461.71,398.03
461.71,-398.03
5.01739,6.72334
-5.01739,-6.72334
10.0348,13.4467
-10.0348,-13.4467
15.0458,20.1614
-15.0458,-20.1614
20.0632,26.8847
-20.0632,-26.8847
25.0806,33.608
-25.0806,-33.608
30.0916,40.3227
-30.0916,-40.3227
35.1091,47.0461
-35.1091,-47.0461
40.1265,53.7694
-40.1265,-53.7694
45.1375,60.4841
-45.1375,-60.4841
50.155,67.2074
-50.155,-67.2074
55.1725,73.9306
-55.1725,-73.9306
60.1835,80.6453
-60.1835,-80.6453
65.201,87.3686
-65.201,-87.3686
70.2185,94.0919
-70.2185,-94.0919
75.2296,100.807
-75.2296,-100.807
80.2472,107.53
-80.2472,-107.53
85.2647,114.253
-85.2647,-114.253
90.2758,120.968
-90.2758,-120.968
95.2934,127.691
-95.2934,-127.691
100.311,134.414
-100.311,-134.414
105.322,141.129
-105.322,-141.129
110.34,147.852
-110.34,-147.852
115.357,154.575
-115.357,-154.575
120.368,161.29
-120.368,-161.29
125.386,168.013
-125.386,-168.013
130.404,174.736
-130.404,-174.736
135.415,181.451
-135.415,-181.451
140.432,188.174
-140.432,-188.174
145.45,194.897
-145.45,-194.897
150.468,201.621
-150.468,-201.621
155.479,208.335
-155.479,-208.335
160.497,215.058
-160.497,-215.058
165.514,221.782
-165.514,-221.782
170.526,228.496
-170.526,-228.496
175.543,235.219
-175.543,-235.219
180.561,241.943
-180.561,-241.943
185.572,248.657
-185.572,-248.657
190.59,255.38
-190.59,-255.38
195.608,262.103
-195.608,-262.103
200.619,268.818
-200.619,-268.818
205.637,275.541
-205.637,-275.541
210.655,282.264
-210.655,-282.264
215.666,288.979
-215.666,-288.979
220.684,295.702
-220.684,-295.702
225.701,302.425
-225.701,-302.425
230.713,309.14
-230.713,-309.14
235.731,315.863
-235.731,-315.863
240.748,322.586
-240.748,-322.586
245.76,329.3
-245.76,-329.3
-157.136,-388.304
157.136,388.304
279.05,-130.59
-279.05,130.59
776.983,532.032
-776.983,-532.032
1035.02,881.089
-1035.02,-881.089
1133.69,1015.82
-1133.69,-1015.82
1226.89,1137.48
-1226.89,-1137.48
1156.16,1247.6
-1156.16,-1247.6
1040.83,1434.6
-1040.83,-1434.6
983.017,1533.87
-983.017,-1533.87
935.388,1605.35
-935.388,-1605.35
852.695,1749.31
-852.695,-1749.31
737.627,1944.58
-737.627,-1944.58
437.412,1486.41
-437.412,-1486.41
-418.219,291.659
418.219,-291.659
-466.727,391.307
466.727,-391.307
5.0174,6.72334
-5.0174,-6.72334
10.0284,13.4381
-10.0284,-13.4381
15.0458,20.1614
-15.0458,-20.1614
20.0632,26.8847
-20.0632,-26.8847
25.0742,33.5994
-25.0742,-33.5994
30.0917,40.3227
-30.0917,-40.3227
35.1091,47.046
-35.1091,-47.046
